Date,Close_QQQ,Close_SOXX,Close_SPY,High_QQQ,High_SOXX,High_SPY,Low_QQQ,Low_SOXX,Low_SPY,Open_QQQ,Open_SOXX,Open_SPY,Volume_QQQ,Volume_SOXX,Volume_SPY
2015-02-06,94.95935821533203,26.988943099975586,170.68923950195312,95.91696339434857,27.40169052984565,172.09262177973125,94.6186765532876,26.92064573585959,170.16608186277418,95.68677004434296,27.176014942675625,171.52794148061264,34169300,1006200,125672000
2015-02-09,94.65555572509766,26.703886032104492,169.92535400390625,95.10673295002306,26.95034516724453,170.76405639368718,94.42536225983716,26.63558865326043,169.51845201053803,94.5911018358226,26.95034516724453,170.04160990616245,22604700,1523400,87219000
2015-02-10,96.1287612915039,27.606582641601562,171.73561096191406,96.25766902820672,27.615491068419903,171.99303381743493,95.03303850458525,26.959251118707975,169.9668488410305,95.18036564649977,27.033486876121678,170.96334239535142,23686500,1259100,96164200
2015-02-11,96.47865295410156,27.69566535949707,171.83522033691406,96.69963664257362,27.79365635591666,172.26703327799152,96.0550979574698,27.517500220390303,170.92178499229328,96.23924986037237,27.60955283193532,171.5694980684398,20303600,965700,91087800
2015-02-12,97.60199737548828,28.138105392456055,173.4877471923828,97.6388291608875,28.14701381898233,173.54588146900602,96.9574586933639,27.778806785069875,171.86846430636157,97.10477881001601,27.778806785069875,172.63243334307566,22520300,935400,97545900
2015-02-13,98.43990325927734,28.337051391601562,174.20193481445312,98.4583156392375,28.420195560405972,174.25175696552566,97.69407190941519,28.09356066714584,173.3549202333889,97.87823083373996,28.26578568938708,173.61235579883657,29030200,737100,93670400
2015-02-17,98.5319595336914,28.426143646240234,174.4759063720703,98.59641338809848,28.45880731662548,174.65029650885467,98.19127086042923,28.239071751243568,173.63720423271897,98.43988360238745,28.325184291755157,173.886314898212,17675300,2393400,76968200
2015-02-18,98.67010498046875,28.35190773010254,174.49252319335938,98.72534914996024,28.43505022276163,174.5672563952429,98.28337471919264,28.239069912321284,173.8364979654315,98.41228246463625,28.393478126877667,174.10223291115915,15149600,458700,80652900
2015-02-19,99.1581039428711,28.429107666015625,174.367919921875,99.22255780913528,28.51225184558392,174.73329906288663,98.5780121215488,28.268759390497195,173.75343015829822,98.60563420352707,28.31033148028134,173.89459706806414,19828100,651600,91462500
2015-02-20,99.8210678100586,28.59836769104004,175.4142303466797,99.87631197722503,28.619154589136894,175.48896353137286,98.7805891621241,28.283611168345438,173.32991194225698,99.09365583427221,28.351908549079546,173.95271382324,28336700,1902900,140896400
2015-02-23,99.9223403930664,28.420202255249023,175.38931274414062,99.94996949992215,28.565702036269048,175.38931274414062,99.54482689870568,28.319242911439645,174.78310981285046,99.76581057893988,28.565702036269048,175.16510052748623,17868000,673200,74411100
2015-02-24,99.99600982666016,28.80027961730957,175.88763427734375,100.115714888556,28.812156384219012,176.08693553267997,99.48958857038028,28.227182286667652,175.0157087077937,99.79343851417023,28.420194191366534,175.3146542553268,19745000,842400,72472300
2015-02-25,99.74739837646484,28.65180778503418,175.7381134033203,100.23540722428166,28.806215947608877,176.24465951665343,99.52640767089363,28.565693580011832,175.39764528251933,99.84868402694885,28.73791859184,175.7630244686532,19472300,387900,73061700
2015-02-26,100.25379943847656,28.847801208496094,175.53053283691406,100.30905061622819,28.91016191215372,175.80456725788164,99.572429129047,28.696363009062914,174.9243297219221,99.84866394297573,28.788413945833536,175.64678871208758,22255500,295500,72697900
2015-02-27,99.81185150146484,28.76168441772461,174.93258666992188,100.28144796613567,28.904215857611657,175.6965554187468,99.65532168822273,28.672603542126797,174.8827645492714,100.21698707544769,28.841858565049673,175.4308205473628,27757600,350100,108076000
2015-03-02,100.7142105102539,29.551544189453125,176.03709411621094,100.75104229602996,29.566391001282643,176.09521572331582,99.98679854730263,29.002205355326222,174.98247901245122,100.00521795266307,29.005175397335606,175.03230115309572,22988600,865800,87491400
2015-03-03,100.24463653564453,29.005178451538086,175.3145751953125,100.51166175506803,29.447619607437392,176.08685612439723,99.60930042650084,28.966574697785983,174.4509621535296,100.41037608477133,29.447619607437392,175.60522114440676,20788900,1192200,110325800
2015-03-04,99.85787200927734,28.96656036376953,174.5755615234375,100.06044328043508,28.975470486326756,174.79147434157974,99.3146190774848,28.639927232542203,173.60399185461756,99.91312319001169,28.924989986484043,174.71672846633203,21007400,569700,114497200
2015-03-05,100.03282928466797,28.984390258789062,174.76651000976562,100.33668621595461,29.15067524100486,175.0488438095076,99.61848403287279,28.86264571476227,174.2599639944939,100.11570254999346,29.067534449005763,174.899364775509,15381000,733500,76873000
2015-03-06,98.90030670166016,28.684473037719727,172.3085479736328,100.09730829926683,28.936872186118624,174.33473244462476,98.65169386815585,28.60429891072811,171.9763919856736,99.9039466648445,28.889361718205695,173.90291952352678,30990400,642600,188128000
2015-03-09,99.18575286865234,28.773561477661133,173.02268981933594,99.43435869868462,28.841858855237163,173.37975686266645,98.6977438884415,28.63103003634003,172.35006572678242,99.10287957534395,28.66072366183806,172.50784425139392,26237100,519900,89818900
2015-03-10,97.34417724609375,28.24203109741211,170.2158966064453,98.50435384336431,28.65478021028528,171.735534663607,97.34417724609375,28.236092713536316,170.17437394830588,98.47672473692799,28.586482848834233,171.65250201826444,34234500,1150500,157121300
2015-03-11,96.78250122070312,28.30438804626465,169.81735229492188,97.61119875919816,28.595389242090604,170.64775499563052,96.74566943844287,28.295479621000496,169.73430695647514,97.49149371061633,28.38456217453363,170.47336485326827,25459700,356100,110145700
2015-03-12,97.41783905029297,28.295486450195312,171.97637939453125,97.52832737426093,28.30439487760954,172.04280045050913,96.64438565779581,27.98667002841573,170.39860688989376,96.70883952175855,28.007455226309727,170.44842901734606,21473200,1173300,93993500
2015-03-13,96.99427795410156,28.485532760620117,170.9218292236328,97.71248719124563,28.53601158859061,172.66566769878455,96.38657109183427,28.179682953906436,169.88382560594394,97.3257569789544,28.363786506603834,171.70240997148565,42021100,539100,162410900
2015-03-16,98.24651336669922,28.919065475463867,173.20538330078125,98.28334514359182,28.925005560366962,173.29672809755948,97.25208349037194,28.601338897506448,170.9466871176636,97.35336912059077,28.63994265294075,171.65253442648986,25674100,657600,136099200
2015-03-17,98.403076171875,28.708236694335938,172.69053649902344,98.55960599631482,28.758717221457164,173.07251461307354,97.7493277654396,28.547888383818115,171.87673279859945,97.9795211631258,28.708236694335938,172.46632424107491,19603800,439800,94510400
2015-03-18,99.36988830566406,28.92203712463379,174.76651000976562,99.82107244160753,29.06159854364846,175.43913398541872,97.62962670972584,28.334094420627753,171.5777548841367,98.136055015399,28.69933150344638,172.217168336088,40622200,466500,228808500
2015-03-19,99.5171890258789,28.98735809326172,173.96932983398438,99.793416826105,29.058622109293033,174.77482130082862,99.32382745823762,28.85076334869089,173.57903963166038,99.47114754670285,28.892337139741727,174.3513205725553,31314000,283200,117917300
2015-03-20,100.16138458251953,29.397130966186523,175.50498962402344,100.65974669422503,29.489181863450955,176.01379694747334,100.1429298559088,29.159578619270178,174.73761038214025,100.33673617027739,29.198182362363944,174.921115497319,31761400,462300,177715100
2015-03-23,99.96758270263672,29.15364646911621,175.1629638671875,100.38288096026297,29.438709362982838,176.08882575672828,99.93066620667635,29.141769698092872,175.1629638671875,100.10601780221269,29.406045694005346,175.51328826762202,17268500,401100,71784500
2015-03-24,99.607666015625,28.90421485900879,174.1787567138672,100.41980788781325,29.174430916847633,175.49663856009542,99.58921128627857,28.88639800486126,174.1120264247225,99.95836220202625,29.174430916847633,175.03788850441532,22445300,580200,77805300
2015-03-25,97.32808685302734,27.56114387512207,171.62637329101562,99.8568062952536,28.915828805636693,174.6208361937173,97.29117036701896,27.528393063214917,171.58467799627863,99.76451860078254,28.883077993729536,174.3872865421837,41581400,1159200,159521700
2015-03-26,96.9958724975586,27.183015823364258,171.2176055908203,97.54960585949493,27.358678298201642,172.13511810938547,96.20218543037922,26.581596301813544,170.25837233766518,96.52519597141693,26.92101109377725,170.95903376533835,47846300,1420500,153067200
2015-03-27,97.38345336914062,27.954153060913086,171.609619140625,97.61417611475099,28.058359729353036,171.78477493272464,96.82972018789562,27.13240987441272,170.9089577897401,96.97738612481398,27.194933534748294,171.10081205584314,33878400,1165500,118939000
2015-03-30,98.50019073486328,28.311426162719727,173.7033233642578,98.58324757144953,28.385859967842055,174.00360332791317,97.97414297984508,27.972011350499443,172.62732758553585,97.97414297984508,28.13576367739865,172.64400061365387,30570200,1275300,96180400
2015-03-31,97.45731353759766,27.99285888671875,172.18519592285156,98.42635215605628,28.24593150131299,173.57816980964458,97.42962792697335,27.94819961484048,172.1268148836293,98.22331495667628,28.18936206808197,172.87750824648245,30488100,408900,126768700
2015-04-01,96.94970703125,27.811235427856445,171.5763397216797,97.4757546449172,27.933304756366425,172.1768996432944,96.32214083941018,27.59388994240848,170.5837472754692,97.45729288101315,27.915440370462953,172.15187737385233,32970500,625500,137303600
2015-04-02,97.01432037353516,27.74871253967285,172.1935272216797,97.32809998529437,28.001785100206867,172.64394064696353,96.70053372067524,27.724893925697398,171.32604641576557,97.04200598150207,27.924373327055395,171.50955148134364,19164200,643800,86900900
2015-04-06,97.8080062866211,27.87078094482422,173.3529510498047,98.07563852152137,27.933304591475686,173.87009478388543,96.29445833655714,27.337839261888362,171.16758858385168,96.44212429894411,27.486705168374794,171.30103640950233,24451100,1060800,114368200
2015-04-07,97.64190673828125,27.882688522338867,172.89419555664062,98.47250331267416,28.120874632126636,174.12867390596068,97.64190673828125,27.82909707354698,172.86083678071282,97.75264919294582,27.876732591863092,173.37798053634026,19379400,1043700,81236300
2015-04-08,98.41712188720703,28.046445846557617,173.4780731201172,98.55555698229504,28.138742341730545,173.9201500932742,97.66958223127376,27.811237659970114,172.72737973522786,97.67880607413859,27.826124081537248,173.11941217972551,25866900,876300,89351900
2015-04-09,99.03545379638672,28.41265296936035,174.24546813964844,99.07237028983234,28.44838173862839,174.47901777967996,98.03873663775964,27.909485863420198,172.81914803284874,98.37097099656789,27.909485863420198,173.31126957952227,23114700,597600,85548900
2015-04-10,99.44153594970703,28.528764724731445,175.19630432128906,99.45076683406468,28.528764724731445,175.2380123300149,98.77705309799119,28.39180730614051,174.29547751579685,98.99854503486256,28.43348859139938,174.4956555936852,17164300,264900,72722900
2015-04-13,99.1923599243164,28.35906982421875,174.40391540527344,100.02295646061626,28.671688128658754,175.68845089093062,99.08161043362891,28.320364781937702,174.35387088226048,99.51537047077767,28.56748316294008,175.0545196594381,17783500,436500,74436600
2015-04-14,98.90626525878906,28.070262908935547,174.737548828125,99.37694182340971,28.362040503521953,174.92105387866124,98.34330096648456,27.983920646437614,173.57813749655347,99.09084775525906,28.362040503521953,174.20371942497331,23755700,664200,75099900
2015-04-15,99.52460479736328,28.537702560424805,175.52157592773438,99.73687291659763,28.62106514743224,176.03038299978874,99.04470436937193,28.24890124943199,175.12120711402616,99.16467771609412,28.284630019454063,175.20462311698395,21128600,444300,99529300
2015-04-16,99.38616180419922,28.415630340576172,175.47157287597656,99.56150635522965,28.45731333597023,175.98038006824783,99.11852249450891,28.263786481644676,174.9877879450057,99.25695759139721,28.263786481644676,175.18797876290685,16195300,523200,68934900
2015-04-17,97.8357162475586,28.01071548461914,173.4530487060547,98.7032293486712,28.186377964299986,174.5207077292204,97.4111870616732,27.87673429897255,172.66898382677687,98.43559704715189,28.186377964299986,174.27882160119827,46514000,497700,191113200
2015-04-20,99.30311584472656,28.248903274536133,175.03785705566406,99.47846746849339,28.36204041255303,175.3714957139419,98.28793668623483,28.147672887977624,174.29550022262177,98.32485318813852,28.15362881916929,174.37890352344175,28945900,398100,92189500
2015-04-21,99.72763061523438,28.44243621826172,174.829345703125,100.05064819984571,28.641917376643466,175.88031902757646,99.60765728224561,28.344185474096637,174.52906579221028,99.87529660146834,28.564507286418344,175.72183619577424,22759800,454500,72559800
2015-04-22,100.27214050292969,28.844369888305664,175.6884765625,100.43826121749643,28.850325820110868,175.87198165869333,99.34001832446623,28.39479584823829,174.24545805811607,99.98603941383588,28.618095588962497,175.17132005163694,21429200,450900,78264600
2015-04-23,100.65050506591797,28.39777183532715,176.13055419921875,101.1027267922713,28.496024265459127,176.78115855084636,99.91219638158093,28.177450062640442,175.17132069694716,99.9306511062216,28.332270215239166,175.28809551063674,29473200,588900,102585900
2015-04-24,102.01643371582031,27.930334091186523,176.53924560546875,102.15486885780834,28.362045479416512,176.80616671690254,101.54575704950255,27.754671569766685,176.08883213929815,101.71187781166742,28.344182793575303,176.547594844888,32508100,630600,61327400
2015-04-27,101.75799560546875,28.00178337097168,175.80526733398438,102.58859917467734,28.293560948242035,177.23158748772988,101.5364966262786,27.93330379524513,175.61341298032173,102.39478580761053,27.96903256582273,177.10647615055967,31121300,595200,79358100
2015-04-28,101.554931640625,28.028581619262695,176.36404418945312,102.02560804602795,28.08812900951299,176.41408870304048,100.69664268540781,27.638551579594804,174.60407333915512,101.83179473002092,28.01667316339769,175.78017031844107,36849200,1202700,86863500
2015-04-29,100.91812896728516,27.873762130737305,175.6383819580078,101.58261161073683,27.957126434690238,176.23892887819838,100.3643957781086,27.58496077365514,174.82929500841547,100.9919619368019,27.81719270493555,175.47154993448638,34043900,784500,125684900
2015-04-30,99.33077239990234,27.632598876953125,173.8784637451172,100.75202562241908,27.927354471404158,175.45493011644547,98.8047247236092,27.459914331886253,173.17780212535993,100.34595830248625,27.82314781044536,175.06289765178974,44080500,2324100,161304900
2015-05-01,100.64127349853516,28.40074920654297,175.76348876953125,100.70587559146931,28.466250825259472,175.80519677434884,99.69992066880903,27.879715926264097,174.56236950476287,99.7183824331331,27.88864812005651,174.66245853432818,32874300,1523700,103399700
2015-05-04,100.80741119384766,28.34417724609375,176.2639923095703,101.43497750593315,28.525793960581563,176.84786630363269,100.75203293262457,28.2697434402433,176.08048723607948,100.96430101159372,28.466248278814497,176.1889127958706,23507300,662400,70927200
2015-05-05,99.16468048095703,27.727869033813477,174.24546813964844,100.5951650015486,28.213173486323363,176.3807991345809,99.11854013451706,27.70107245534057,174.1036710530222,100.41058953358319,28.141717647370527,176.02212543399625,47843300,748200,113326200
2015-05-06,98.4817123413086,27.69512176513672,173.5281524658203,99.62609537918041,27.960104507295164,175.10461907239315,97.82646047925697,27.49266438073393,172.460493215205,99.34000137998761,27.83207923319849,174.79600259873936,42687200,1397400,135060200
2015-05-07,99.0723648071289,27.998809814453125,174.2203826904297,99.34923497209837,28.040492818810204,174.64578652353265,98.38019643580601,27.802306656258057,173.09434291882496,98.45402941861131,27.802306656258057,173.4279815043013,29335800,928500,88244900
2015-05-08,100.30905151367188,28.278675079345703,176.51422119140625,100.52131255666963,28.397768144188788,176.7144120225423,99.94912449197884,28.20126501310809,175.81357237367857,100.09678342957272,28.2280598879218,175.89698840185997,33023300,657000,155877300
2015-05-11,99.92144012451172,28.296541213989258,175.6718292236328,100.5766991579221,28.40074786512316,176.7394885290383,99.84761417014465,28.18042440381409,175.59676241172997,100.3736619409332,28.278676827248205,176.47258006643835,19679300,495000,75708100
2015-05-12,99.46923065185547,28.040485382080078,175.1462860107422,99.97682372138732,28.210191913113793,175.6884647503153,98.56480105300173,27.91246014070716,174.01189673213443,99.33079553824656,28.1744648500272,174.83766960948466,33665000,996000,119727600
2015-05-13,99.6722640991211,28.213171005249023,175.17967224121094,100.41980382671183,28.415630049631883,176.1806010470727,99.5245981059119,28.135760945767974,174.94612261075986,99.90298693268387,28.18935239435936,175.55501895247156,20738400,393900,94667900
2015-05-14,101.13043212890625,28.54961395263672,177.00633239746094,101.21348896764339,28.653822308044386,177.09808492554066,100.1152530892078,28.30547357904765,175.92198780947257,100.48440398284217,28.40968023081362,176.19724539371174,23904200,876300,95934000
2015-05-15,101.13043212890625,28.597251892089844,177.19822692871094,101.52727567655496,28.704434808565065,177.34002401858126,100.88124753049088,28.475180850442527,176.7144418840057,101.38884057089109,28.603207823615374,177.19822692871094,23937400,379200,76510100
2015-05-18,101.57339477539062,28.87711524963379,177.7487030029297,101.776431949089,28.892001667297645,177.99892561949312,100.89045731566924,28.555561472800992,176.96463819770213,100.96429029539601,28.635951194740166,177.03136847128513,17631100,625500,74549700
2015-05-19,101.46265411376953,28.772907257080078,177.69032287597656,101.8410358195325,29.088503404004477,178.14074907535127,101.29653342704172,28.67167688994927,177.4067287371106,101.6841460157064,28.948569713405515,177.86549144851102,14212900,457200,72114600
2015-05-20,101.52725982666016,28.835437774658203,177.5652313232422,102.13636433894828,29.040873115685937,178.31592476909552,100.99198125691241,28.70741250632231,177.24826564599266,101.53648366878966,28.80864289761042,177.79043172049776,21131900,858600,76857500
2015-05-21,102.05329895019531,28.981327056884766,178.08236694335938,102.19173402263178,29.025986320483746,178.29089430511976,101.20424083286545,28.686573191304767,177.25659400888827,101.35189974665748,28.811620492295276,177.42342608029665,16771800,460200,64764600
2015-05-22,101.95177459716797,29.040870666503906,177.65696716308594,102.32093242240829,29.14210104925468,178.1157171548957,101.86871074196647,28.945596214720766,177.5902368832319,101.93331283330103,28.945596214720766,177.69866245143265,13543800,411000,57433500
2015-05-26,100.77971649169922,28.81757164001465,175.74685668945312,101.86872839224074,29.023006968584642,177.5902441543336,100.37364915056754,28.686571821171157,175.32980196891455,101.7303003447533,28.99621209316172,177.16484019378424,25488400,785400,124308600
2015-05-27,102.40401458740234,29.94896125793457,177.41506958007812,102.51476407472127,30.047213692700605,177.64861919749248,100.86278785466399,28.892011610905566,175.79689528263626,101.08427978820025,28.906898033692805,176.20561347686115,30572700,1316100,93214000
2015-05-28,102.17327880859375,29.978721618652344,177.2148895263672,102.45014897121828,30.1216332622635,177.32331509415843,101.85949919597995,29.779242273464465,176.5225771939331,102.21019529968373,29.978721618652344,177.10645123107645,17302400,1225800,74974600
2015-05-29,101.56420135498047,30.09186553955078,176.11383056640625,102.24713901926019,30.213938265040046,177.18982592343252,101.32424761954606,29.951931836948873,175.84692221859632,102.10870390108255,30.07400115515521,177.148130641976,30383000,1813800,124919600
2015-06-01,101.9056396484375,30.1097412109375,176.4725341796875,102.1825098113865,30.309224072064133,177.11478926230401,101.07503620069126,29.948965098391447,175.6801200573042,102.10867682912,30.193107233606604,176.78115058893178,24570200,1315800,93338800
2015-06-02,101.5826416015625,29.77330207824707,176.29734802246094,102.08100373128556,30.017444209502415,176.9896602917937,101.02890824890407,29.728642804882888,175.3881719098124,101.52727037862714,30.017444209502415,176.01375390562535,19449600,938700,91531000
2015-06-03,101.8871841430664,29.570837020874023,176.76443481445312,102.26556585235788,29.948956874524516,177.39001676639873,101.63799959010068,29.549994669108923,176.2723134001886,102.04407394835553,29.92216199888601,176.83116508329366,20507200,3604800,87820900
2015-06-04,101.1119613647461,29.302875518798828,175.2714385986328,101.96102665143826,29.54701756594571,176.71444451349186,100.78895084099972,29.213557002841252,174.95447290626444,101.3149985628442,29.445787188700738,176.05550358870113,31374600,1787400,151882800
2015-06-05,100.87200164794922,29.305870056152344,174.97113037109375,101.23192861937562,29.39221065561239,175.64675694085292,100.25365924989578,29.040885509190705,174.31217682534148,100.99197495805788,29.26716329964618,175.12126395215168,22641700,1308000,121704700
2015-06-08,99.84758758544922,28.755050659179688,173.8951416015625,100.89968284690305,29.332653368097954,175.01285798264342,99.64455042251952,28.67764058400322,173.82007480262817,100.82584987109222,29.332653368097954,174.86271165727408,24549200,1367700,89063300
2015-06-09,99.68147277832031,28.73719024658203,173.87008666992188,100.04139975521055,28.811625773507878,174.41226536897793,98.93392617615551,28.445412589573678,173.23616816329297,99.6076397981632,28.772919026923713,173.87008666992188,27554600,1645500,105034700
2015-06-10,101.04734802246094,29.094467163085938,175.95535278320312,101.34267290291456,29.19569755745684,176.33904865801748,99.91219587366446,28.85628100628695,174.57907754098412,100.02293830314673,28.871167428131663,174.63745857318546,30297900,1308900,134551300
2015-06-11,101.19502258300781,29.085538864135742,176.52259826660156,101.656468188,29.23142855212235,176.90628151074168,101.01967099995841,29.058743981114354,176.16392456186088,101.3888288921724,29.21654212741222,176.39747420459858,17593500,1614300,73876400
2015-06-12,100.36442565917969,28.823532104492188,175.17127990722656,100.87201867435641,28.96346584200761,176.39742152920243,100.22599056039498,28.784825360763943,174.896022326018,100.65975058407298,28.96346584200761,175.6967728102154,27201800,657000,135382400
2015-06-15,99.86605072021484,28.763978958129883,174.4206085205078,100.02294052620204,28.787795865571493,174.7042026478883,99.0354472751346,28.388833704019877,173.31957805773825,99.61687320724113,28.525791143657834,174.02857610368824,31238800,828300,124384200
2015-06-16,100.41056060791016,28.844369888305664,175.37155151367188,100.57668129766508,28.91582744083356,175.45496756853214,99.71839224078145,28.641912501616034,174.0953647848285,99.7645325739296,28.710392088241324,174.27052068153083,16456900,679200,85308200
2015-06-17,100.68743133544922,28.868186950683594,175.65512084960938,101.01044185628749,28.981325791230123,176.26402996331325,100.06909590397294,28.761004041270184,174.62916970319918,100.57668889464826,28.877120847383278,175.65512084960938,23296700,727200,126708600
2015-06-18,102.15483856201172,29.276090621948242,177.48178100585938,102.33018311816485,29.413046407877193,177.94888019106634,101.00122445607556,28.945604504262153,175.68845104961866,101.05659568000794,28.945604504262153,176.25563928094192,43032400,796800,165867900
2015-06-19,101.64976501464844,29.13019561767578,176.69393920898438,102.2880267893144,29.430905424368188,177.31418723866855,101.57576221755481,29.034921156005247,176.31676671082127,102.20477187826029,29.34753941858559,177.238755296918,27877600,1072500,130478700
2015-06-22,102.39905548095703,29.377317428588867,177.59915161132812,102.70431182005869,29.451749550083385,178.18586577668012,102.16780196175225,29.23142774463232,177.38960992445885,102.39905548095703,29.371361495955657,177.61591852731235,19120900,899700,70696000
2015-06-23,102.48229217529297,29.23142433166504,177.72486877441406,102.57479215504995,29.47556643185957,178.06014314189434,102.05678662257402,29.133175305677163,177.33094217541498,102.51004146349045,29.433885130146038,177.80869056363647,18127900,976500,68476800
2015-06-24,101.95502471923828,28.92245864868164,176.4341278076172,102.79678362853163,29.259773239022877,177.8338649590575,101.92727543371038,28.916490625374948,176.40898382443174,102.3620330597687,29.188133046255473,177.45669242186415,15815900,742200,92307300
