Date,Close_NVDA,Dividends_NVDA,High_NVDA,Low_NVDA,Open_NVDA,Stock Splits_NVDA,Volume_NVDA,Close_QQQ,Close_SOXX,Close_SPY,High_QQQ,High_SOXX,High_SPY,Low_QQQ,Low_SOXX,Low_SPY,Open_QQQ,Open_SOXX,Open_SPY,Volume_QQQ,Volume_SOXX,Volume_SPY,VIXCLS,DGS10
2015-02-10,0.5026870369911194,0.0,0.5029269656764408,0.4873304569784999,0.4894899867692,0.0,226204000,96.12877655029297,27.606586456298828,171.73558044433594,96.25768430745767,27.61549488434814,171.99300325411252,95.03305358944715,26.95925484395651,169.96681863776303,95.1803807547473,27.03349061162816,170.96331201500612,23686500,1259100,96164200,17.23,2.01
2015-02-11,0.49932777881622314,0.0,0.503886709621981,0.4959684913704024,0.503886709621981,0.0,320832000,96.47867584228516,27.69567108154297,171.83518981933594,96.69965958318244,27.79366209820793,172.2670026837243,96.05512074517101,27.517505905626503,170.92175463693937,96.23927269176099,27.609558536189994,171.56946759805336,20303600,965700,91087800,16.96,2.0
2015-02-12,0.535079836845398,0.0,0.5398787545312894,0.5247621580999702,0.5278814603165608,0.0,676904000,97.60198974609375,28.138107299804688,173.4877471923828,97.63882152861387,28.147015726934825,173.54588146900602,96.95745111435194,27.77880866806336,171.86846430636157,97.10477121948827,27.77880866806336,172.63243334307566,22520300,935400,97545900,15.34,1.99
2015-02-13,0.5353196859359741,0.0,0.5360395292025387,0.5257218519919162,0.5338799994028449,0.0,310084000,98.43988037109375,28.337055206298828,174.20188903808594,98.45829274677286,28.420199386296,174.25171117606632,97.69404919464425,28.0935644490647,173.35487467959817,97.87820807615037,28.265789494490647,173.61231017739755,29030200,737100,93670400,14.69,2.02
2015-02-17,0.5369992852210999,0.0,0.5396387295227179,0.5310006677878615,0.5343598981270831,0.0,203340000,98.53197479248047,28.4261417388916,174.4759521484375,98.59642865686897,28.458805407085173,174.65034233097572,98.19128606645879,28.239069856447163,173.6372497890401,98.43989884691753,28.32518239118074,173.886360519891,17675300,2393400,76968200,15.8,2.14
2015-02-18,0.530760645866394,0.0,0.5372392346333896,0.5298008740071494,0.5362794055665476,0.0,170948000,98.67007446289062,28.351905822753906,174.4924774169922,98.72531861529569,28.435048309819663,174.56721059927023,98.28334432122591,28.23906801256371,173.83645236116595,98.41225202679979,28.393476216732424,174.10218723718071,15149600,458700,80652900,15.45,2.07
2015-02-19,0.5322005152702332,0.0,0.5384391203120283,0.5298010561932055,0.5374793481227408,0.0,169432000,99.15809631347656,28.42911148071289,174.36795043945312,99.22255017478156,28.512255671437703,174.7333296444128,98.57800453678752,28.26876318367848,173.7534605683294,98.60562661664052,28.310335279040885,173.8946275028021,19828100,651600,91462500,15.29,2.11
2015-02-20,0.5360396504402161,0.0,0.536279579180802,0.5278815011841346,0.5317206470715894,0.0,157752000,99.82107543945312,28.59836196899414,175.41427612304688,99.87631961084192,28.61914886293189,175.4890093272425,98.78059671199412,28.28360550927695,173.32995717469723,99.09366340807014,28.351902876345918,173.9527592182076,28336700,1902900,140896400,14.3,2.13
2015-02-23,0.5317203998565674,0.0,0.5357994725881076,0.5290809561068262,0.5357994725881076,0.0,125008000,99.9223403930664,28.42020034790039,175.38934326171875,99.94996949992215,28.565700119155572,175.38934326171875,99.54482689870568,28.319241010866637,174.78314022494982,99.76581057893988,28.565700119155572,175.16513100605164,17868000,673200,74411100,14.56,2.06
2015-02-24,0.5373809933662415,0.002125,0.5373809933662415,0.5289505795517103,0.5337679752822673,0.0,149356000,99.99600982666016,28.800289154052734,175.88758850097656,100.115714888556,28.812165924894977,176.08688970444283,99.48958857038028,28.227191633638977,175.01566315835314,99.79343851417023,28.420203602250602,175.3146086280829,19745000,842400,72472300,13.69,1.99
2015-02-25,0.5332861542701721,0.0,0.5376218444090536,0.530877456668976,0.5352130893799767,0.0,123820000,99.74739837646484,28.651817321777344,175.73814392089844,100.23540722428166,28.80622553574674,176.24469012219518,99.52640767089363,28.565703088091915,175.39767574097388,99.84868402694885,28.737928157245115,175.7630549905572,19472300,387900,73061700,13.84,1.96
2015-02-26,0.5347315669059753,0.0,0.5378628805995371,0.5303958752866281,0.5337680990220872,0.0,152864000,100.25383758544922,28.847793579101562,175.53050231933594,100.30908878422414,28.910154266266613,175.80453669266015,99.57246701675552,28.69635541971933,174.9242993097379,99.8487019357927,28.788406332145186,175.64675817429733,22255500,295500,72697900,13.91,2.03
2015-02-27,0.5313591957092285,0.0,0.5344905081953735,0.5294322032565896,0.5332861307339893,0.0,157492000,99.81185150146484,28.76167869567871,174.93263244628906,100.28144796613567,28.90421010720958,175.69660139502935,99.65532168822273,28.67259783780326,174.88281031260112,100.21698707544769,28.841852827053383,175.43086645410784,27757600,350100,108076000,13.34,2.0
2015-03-02,0.5443660020828247,0.0,0.5472564612587417,0.5291912062649854,0.5299138210589647,0.0,301512000,100.71422576904297,29.551549911499023,176.03707885742188,100.75105756039926,29.56639672620332,176.0952004594888,99.98681369588455,29.002210971004004,174.98246384507556,100.00523310403564,29.005181013588476,175.03228598140151,22988600,865800,87491400,13.04,2.08
2015-03-03,0.5342495441436768,0.0,0.5429208657327242,0.5325634618107887,0.5402713159850248,0.0,160344000,100.24464416503906,29.00517463684082,175.31459045410156,100.51166940478524,29.447615734551242,176.086871450403,99.60930800754136,28.9665708881658,174.45097733715266,100.41038372677991,29.447615734551242,175.60523642849265,20788900,1192200,110325800,13.86,2.12
2015-03-04,0.5402711629867554,0.0,0.5414754825572528,0.530154614426439,0.5323224585667616,0.0,226840000,99.85791015625,28.96657371520996,174.57553100585938,100.06048150479252,28.975483841874095,174.79144378625784,99.31465701692795,28.639940433428936,173.60396150687967,99.913161358091,28.925003318763604,174.71669792407647,21007400,569700,114497200,14.23,2.12
2015-03-05,0.5506287217140198,0.0,0.5515921891319931,0.538826087917197,0.5402713177580932,0.0,323056000,100.03287506103516,28.98438835144043,174.76651000976562,100.33673213137081,29.150673322713665,175.0488438095076,99.61852961963001,28.862643815425166,174.2599639944939,100.11574836428456,29.06753253618574,174.899364775509,15381000,733500,76873000,14.04,2.11
2015-03-06,0.5431618690490723,0.0,0.550147052078398,0.5426801065448957,0.5474975018751325,0.0,257392000,98.90027618408203,28.684478759765625,172.3085174560547,100.097277412331,28.936877958513698,174.334701568189,98.65166342729195,28.604304616780688,171.97636152692365,99.90391583757409,28.88936748112327,173.90288872356942,30990400,642600,188128000,15.2,2.24
2015-03-09,0.5446070432662964,0.0,0.5487018809938246,0.5421983455942764,0.5434027231442277,0.0,222388000,99.18572998046875,28.77355194091797,173.02267456054688,99.43433575313254,28.841849295857436,173.37974157238781,98.69772111287125,28.631020546837654,172.35005052731177,99.10285670628427,28.660714162493992,172.50782903800885,26237100,519900,89818900,15.06,2.2
2015-03-10,0.5540009140968323,0.0,0.5576139888797653,0.546052207002255,0.547015674468412,0.0,527212000,97.34420013427734,28.24203872680664,170.21600341796875,98.50437700433604,28.65478795118121,171.73564242871268,97.34420013427734,28.236100341326633,170.1744807337736,98.47674789140338,28.586490571280088,171.6526097312666,34234500,1150500,157121300,16.69,2.14
2015-03-11,0.5511106848716736,0.0,0.561227182587002,0.5496654545043714,0.5540010881783846,0.0,262120000,96.78250122070312,28.30438804626465,169.81727600097656,97.61119875919816,28.595389242090604,170.64767832860971,96.74566943844287,28.295479621000496,169.73423069983969,97.49149371061633,28.38456217453363,170.4732882645958,25459700,356100,110145700,16.87,2.11
2015-03-12,0.5460521578788757,0.0,0.5499060848246762,0.5356947543367302,0.5458113053909727,0.0,406972000,97.41785430908203,28.295488357543945,171.97640991210938,97.52834265035604,28.304396785558673,172.0428309798738,96.64440079543701,27.986671914947596,170.39863712749272,96.70885466949531,28.007457114242687,170.44845926378608,21473200,1173300,93993500,15.42,2.1
2015-03-13,0.5467747449874878,0.0,0.5482199746972111,0.5359355795924304,0.5434025806167117,0.0,359288000,96.99431610107422,28.485523223876953,170.92172241210938,97.71252562068348,28.536002034947515,172.66555979751124,96.38660899980131,28.179673519559497,169.88371944308398,97.32579525629475,28.363777010620403,171.702302672166,42021100,539100,162410900,16.0,2.13
2015-03-16,0.5532783269882202,0.0,0.5566505494313159,0.5474974644724365,0.5511105394372252,0.0,236956000,98.2465591430664,28.919057846069336,173.20538330078125,98.28339093712016,28.924997929405322,173.29672809755948,97.25212880340067,28.601331351934178,170.9466871176636,97.35341448081189,28.63993509718408,171.65253442648986,25674100,657600,136099200,15.61,2.1
2015-03-17,0.5600225925445557,0.0,0.5602634450138216,0.548219960132535,0.5520738867801199,0.0,299900000,98.4030532836914,28.708232879638672,172.69053649902344,98.55958307172297,28.75871340005214,173.07251461307354,97.74930502931541,28.547884590427635,171.87673279859945,97.97949837345949,28.708232879638672,172.46632424107491,19603800,439800,94510400,15.66,2.06
2015-03-18,0.550869882106781,0.0,0.5629133751325447,0.5458116322643316,0.5600229712631042,0.0,413844000,99.36986541748047,28.922035217285156,174.76651000976562,99.82104944950123,29.06159662709604,175.43913398541872,97.62960422238226,28.33409255205273,171.5777548841367,98.13603241140815,28.699329610784723,172.217168336088,40622200,466500,228808500,13.97,1.93
2015-03-19,0.5593001246452332,0.0,0.5612270597613268,0.5487018666509563,0.552796646843566,0.0,310756000,99.51717376708984,28.98736000061035,173.9693603515625,99.79340152496243,29.05862402133079,174.7748519597055,99.32381222909632,28.850765247051683,173.57907008077407,99.47113229497323,28.89233904083805,174.35135115714198,31314000,283200,117917300,14.07,1.98
2015-03-20,0.5653219819068909,0.0,0.568694205348645,0.5585776498791732,0.5638768089208767,0.0,462084000,100.16139221191406,29.397140502929688,175.50497436523438,100.65975436158033,29.48919143005641,176.01378164444742,100.14293748389763,29.159588078948822,174.73759519006882,100.33674381302865,29.198191834566057,174.9211002892932,31761400,462300,177715100,13.02,1.93
2015-03-23,0.547015905380249,0.0,0.5556872310918399,0.5467750527690075,0.5484611359034974,0.0,426012000,99.96757507324219,29.153642654418945,175.1629638671875,100.38287329917341,29.438705510985653,176.08882575672828,99.93065858009923,29.141765884949656,175.1629638671875,100.10601016225297,29.406041846282136,175.51328826762202,17268500,401100,71784500,13.41,1.92
2015-03-24,0.5395487546920776,0.0,0.5491835446535271,0.5371400572017152,0.5453296171833718,0.0,330480000,99.60765838623047,28.904216766357422,174.17868041992188,100.41980019621316,29.174432842027446,175.49656168889024,99.58920365829756,28.886399911034186,174.11195016000647,99.95835454577035,29.174432842027446,175.03781183415228,22445300,580200,77805300,13.62,1.88
2015-03-25,0.5067903995513916,0.0,0.5393078406774597,0.5051042598153078,0.5393078406774597,0.0,542552000,97.32810974121094,27.561138153076172,171.62631225585938,99.85682977810413,28.915822802340877,174.620774093646,97.29119324652108,27.5283873479685,171.58461697595038,99.7645420619302,28.88307199723321,174.38722452516916,41581400,1159200,159521700,15.44,1.93
2015-03-26,0.5051043033599854,0.0,0.5072721482693773,0.49281996372918385,0.49643303857817045,0.0,311920000,96.9958724975586,27.183015823364258,171.21768188476562,97.54960585949493,27.358678298201642,172.13519481217102,96.20218543037922,26.581596301813544,170.25844820417962,96.52519597141693,26.92101109377725,170.95910994406498,47846300,1420500,153067200,15.8,2.01
2015-03-27,0.514980137348175,0.0,0.5169070728184341,0.49980533387923837,0.5079948957696763,0.0,318288000,97.38347625732422,27.95415496826172,171.6096954345703,97.61419905716171,28.05836164381183,171.78485130454047,96.82974294593446,27.132411725692734,170.90903377218643,96.97740891755896,27.19493539029438,171.10088812358376,33878400,1165500,118939000,15.07,1.95
2015-03-30,0.5171478986740112,0.0,0.5197974488714614,0.5106443633073718,0.5173887512116297,0.0,253252000,98.50017547607422,28.311431884765625,173.70326232910156,98.58323229979402,28.385865704931835,174.00354218724578,97.97412780254675,27.972017003945933,172.62726692845854,97.97412780254675,28.135769363941257,172.64393995071808,30570200,1275300,96180400,14.51,1.96
2015-03-31,0.5041405558586121,0.0,0.5161840362860624,0.5036588510982208,0.5157023315256711,0.0,357276000,97.4572982788086,27.99285125732422,172.18521118164062,98.42633674554587,28.245923802944056,173.57818519187686,97.429612672519,27.948191997617737,172.12683013724472,98.22329957795517,28.189354385130912,172.87752356662315,30488100,408900,126768700,15.29,1.94
2015-04-01,0.50606769323349,0.0,0.5077537752371473,0.49739637333763714,0.50606769323349,0.0,330768000,96.9497299194336,27.811235427856445,171.5762939453125,97.47577765729173,27.933304756366425,172.17685370669852,96.32216357943604,27.59388994240848,170.58370176392452,97.45731588902918,27.915440370462953,172.15183144393234,32970500,625500,137303600,15.11,1.87
2015-04-02,0.5072720050811768,0.0,0.510403316590461,0.5029363739140924,0.5089580870588128,0.0,192204000,97.01432800292969,27.748722076416016,172.1935577392578,97.32810763936513,28.001794723926604,172.64397124436766,96.70054132539298,27.72490345425452,171.32607677960146,97.04201361307383,27.924382924170068,171.50958187770183,19164200,643800,86900900,14.67,1.92
2015-04-06,0.5219654440879822,0.0,0.5236515271919195,0.4998053962741227,0.5051044981928118,0.0,515864000,97.80803680419922,27.870779037475586,173.35292053222656,98.07566912260482,27.93330267984822,173.87006417526777,96.2944883818854,27.33783739101182,171.16755845099138,96.44215439034639,27.48670328731055,171.30100625314947,24451100,1060800,114368200,14.74,1.92
2015-04-07,0.5265418887138367,0.0,0.5323227521820809,0.5190748850322954,0.5219653454803613,0.0,413964000,97.64189910888672,27.882694244384766,172.8941650390625,98.47249561837974,28.12088040305275,174.12864317048462,97.64189910888672,27.829102784594916,172.86080626902285,97.75264155489828,27.876738312686722,173.37794993336917,19379400,1043700,81236300,14.78,1.89
2015-04-08,0.5303956270217896,0.0,0.5323226193154896,0.5219652151989561,0.5270234622926562,0.0,366432000,98.41712951660156,28.04644775390625,173.47808837890625,98.5555646224212,28.138744255355963,173.9201653909475,97.66958980271828,27.811239551322995,172.7273949279874,97.67881364629814,27.826125973902506,173.11942740696747,25866900,876300,89351900,13.98,1.92
2015-04-09,0.5426801443099976,0.0,0.5443662270501267,0.5260601120357284,0.5263009645906366,0.0,379432000,99.03544616699219,28.412654876708984,174.24546813964844,99.07236265759387,28.448383648375508,174.47901777967996,98.03872908514921,27.909487736991093,172.81914803284874,98.37096341836312,27.909487736991093,173.31126957952227,23114700,597600,85548900,13.09,1.97
2015-04-10,0.5482199788093567,0.0,0.5484608312868281,0.5412347401118768,0.5431617322152511,0.0,258728000,99.44153594970703,28.528776168823242,175.19630432128906,99.45076683406468,28.528776168823242,175.2380123300149,98.77705309799119,28.39181869529291,174.29547751579685,98.99854503486256,28.433499997271902,174.4956555936852,17164300,264900,72722900,12.58,1.96
2015-04-13,0.5431618690490723,0.0,0.550147052078398,0.5407531139560717,0.5470157393709559,0.0,236724000,99.19230651855469,28.35906410217285,174.40394592285156,100.02290260765638,28.67168234353546,175.68848163327957,99.08155708749537,28.32035906770137,174.3539013910817,99.51531689110513,28.567477398842353,175.0545502908604,17783500,436500,74436600,13.94,1.94
2015-04-14,0.5385852456092834,0.0,0.543161787716082,0.5332860885683653,0.5409939429137237,0.0,220276000,98.90624237060547,28.070270538330078,174.73760986328125,99.3769188263055,28.362048212220564,174.9211149779151,98.34327820857816,27.98392825236463,173.5781981267318,99.0908248243607,28.362048212220564,174.203780273665,23755700,664200,75099900,13.67,1.9
2015-04-15,0.5450886487960815,0.0,0.5491834279165042,0.5373807954941884,0.5400304023698886,0.0,243560000,99.5245590209961,28.53769874572754,175.52171325683594,99.73682704259767,28.621061321591714,176.03052072698392,99.04465881373507,28.248897473339433,175.12134412987683,99.16463210527549,28.28462623858556,175.2047601980998,21128600,444300,99529300,12.84,1.91
2015-04-16,0.5417168140411377,0.0,0.5465342109283022,0.5378628850458258,0.5419576666571256,0.0,155284000,99.38616180419922,28.415634155273438,175.4716339111328,99.56150635522965,28.457317156263287,175.98044128038504,99.11852249450891,28.26379027595744,174.9878488118846,99.25695759139721,28.26379027595744,175.18803969941914,16195300,523200,68934900,12.6,1.9
2015-04-17,0.5347315669059753,0.0,0.5400307264092108,0.5301550226726311,0.5303958752866281,0.0,293636000,97.8357162475586,28.01071548461914,173.45309448242188,98.7032293486712,28.186377964299986,174.52075378735577,97.4111870616732,27.87673429897255,172.6690293962198,98.43559704715189,28.186377964299986,174.27886759549693,46514000,497700,191113200,13.89,1.87
2015-04-20,0.532081663608551,0.0,0.5405120737961726,0.5311181389346551,0.537139909721124,0.0,231624000,99.30308532714844,28.2488956451416,175.0379638671875,99.47843689702665,28.362032752602698,175.37160272905817,98.28790648063895,28.14766528592315,174.29560658114457,98.32482297119756,28.15362121550625,174.37900993285885,28945900,398100,92189500,13.3,1.9
2015-04-21,0.5313591957092285,0.0,0.5385852881938987,0.5287095882653348,0.5385852881938987,0.0,230456000,99.72765350341797,28.442434310913086,174.8293914794922,100.05067116216408,28.641915455917637,175.8803650791248,99.6076801428945,28.344183573336693,174.5291114899538,99.8753195235423,28.56450537088363,175.7218822058263,22759800,454500,72559800,13.25,1.92
2015-04-22,0.5373809933662415,0.0,0.5381036084686137,0.5263009717003831,0.5344905903846395,0.0,207420000,100.27212524414062,28.844369888305664,175.68844604492188,100.43824593342815,28.850325820110868,175.87195110923986,99.3400032075217,28.39479584823829,174.2454277911943,99.98602419858389,28.618095588962497,175.17128962389035,21429200,450900,78264600,12.71,1.99
2015-04-23,0.5352129936218262,0.0,0.5402712978788432,0.5214834254942353,0.5275051971337749,0.0,259380000,100.6505126953125,28.397769927978516,176.13055419921875,101.10273445594463,28.496022351511325,176.78115855084636,99.91220395501102,28.177448170089818,175.17132069694716,99.93065868105059,28.332268312289976,175.28809551063674,29473200,588900,102585900,12.48,1.96
2015-04-24,0.5306366086006165,0.0,0.5352130938818672,0.5246148358330343,0.534972241348086,0.0,240960000,102.01639556884766,27.93033790588379,176.5392608642578,102.15483065907067,28.362049353076493,176.80618199876233,101.54571907852987,27.754675360472138,176.0888473591567,101.71183977857726,28.344186664795615,176.5476101043987,32508100,630600,61327400,12.29,1.93
2015-04-27,0.5347315669059753,0.0,0.5441255079866608,0.5277463242489605,0.5323228684823048,0.0,248456000,101.75798797607422,28.00178337097168,175.8052215576172,102.58859148300759,28.293560948242035,177.2315413399759,101.53648901349116,27.93330379524513,175.61336725390976,102.39477813047212,27.96903256582273,177.1064300353823,31121300,595200,79358100,13.12,1.94
2015-04-28,0.5373809933662415,0.0,0.5393079861151964,0.5287096695656616,0.5337679752822673,0.0,234484000,101.55496215820312,28.028581619262695,176.3641357421875,102.02563870504584,28.08812900951299,176.41418028175357,100.69667294506739,27.638551579594804,174.60416397826708,101.83182533079729,28.01667316339769,175.78026156807934,36849200,1202700,86863500,12.41,2.0
